"rt","response","stage","start_time","s","word","word_id","phase","a_cor","a_real","a_ava","trial","tps","task_type","block_typ","pic_typ","block_id","cum_r","a","r","n_Prac","slider_start","pair_type"
"880","null","learn","16:32:00","0","0","0","learn","0","0","[0, 1, 2]","14","4","setsizechunk","3S","furniture","1","1","0","1","4","",""
"null","null","learn","16:32:00","1","1","1","learn","0","0","[0, 1, 2]","15","5","setsizechunk","3S","furniture","1","0","999","0","4","",""
"694","null","learn","16:32:00","2","2","2","learn","2","2","[0, 1, 2]","16","5","setsizechunk","3S","furniture","1","0","0","0","4","",""
"450","null","learn","16:32:00","0","0","0","learn","0","0","[0, 1, 2]","17","5","setsizechunk","3S","furniture","1","1","0","1","4","",""
"422","null","learn","16:32:00","2","2","2","learn","2","2","[0, 1, 2]","18","6","setsizechunk","3S","furniture","1","2","2","1","4","",""
"693","null","learn","16:32:00","1","1","1","learn","0","0","[0, 1, 2]","19","6","setsizechunk","3S","furniture","1","0","1","0","4","",""
"516","null","learn","16:32:00","0","0","0","learn","0","0","[0, 1, 2]","20","6","setsizechunk","3S","furniture","1","1","0","1","4","",""
"555","null","learn","16:32:00","0","0","0","learn","0","0","[0, 1, 2]","21","7","setsizechunk","3S","furniture","1","2","0","1","4","",""
"1051","null","learn","16:32:00","1","1","1","learn","0","0","[0, 1, 2]","22","7","setsizechunk","3S","furniture","1","0","1","0","4","",""
"510","null","learn","16:32:00","2","2","2","learn","2","2","[0, 1, 2]","23","7","setsizechunk","3S","furniture","1","0","0","0","4","",""
"582","null","learn","16:32:00","2","2","2","learn","2","2","[0, 1, 2]","24","8","setsizechunk","3S","furniture","1","1","2","1","4","",""
"533","null","learn","16:32:00","0","0","0","learn","0","0","[0, 1, 2]","25","8","setsizechunk","3S","furniture","1","2","0","1","4","",""
"351","null","learn","16:32:00","1","1","1","learn","0","0","[0, 1, 2]","26","8","setsizechunk","3S","furniture","1","3","0","1","4","",""
"648","null","learn","16:32:00","0","0","0","learn","0","0","[0, 1, 2]","27","9","setsizechunk","3S","furniture","1","4","0","1","4","",""
"1291","null","learn","16:32:00","1","1","1","learn","0","0","[0, 1, 2]","28","9","setsizechunk","3S","furniture","1","5","0","1","4","",""
"1018","null","learn","16:32:00","2","2","2","learn","2","2","[0, 1, 2]","29","9","setsizechunk","3S","furniture","1","6","2","1","4","",""
"1072","null","learn","16:32:00","2","2","2","learn","2","2","[0, 1, 2]","30","10","setsizechunk","3S","furniture","1","7","2","1","4","",""
"623","null","learn","16:32:00","0","0","0","learn","0","0","[0, 1, 2]","31","10","setsizechunk","3S","furniture","1","8","0","1","4","",""
"1094","null","learn","16:32:00","1","1","1","learn","0","0","[0, 1, 2]","32","10","setsizechunk","3S","furniture","1","9","0","1","4","",""
"784","null","learn","16:32:00","2","2","2","learn","2","2","[0, 1, 2]","33","11","setsizechunk","3S","furniture","1","10","2","1","4","",""
"691","null","learn","16:32:00","0","0","0","learn","0","0","[0, 1, 2]","34","11","setsizechunk","3S","furniture","1","11","0","1","4","",""
"879","null","learn","16:32:00","1","1","1","learn","0","0","[0, 1, 2]","35","11","setsizechunk","3S","furniture","1","12","0","1","4","",""
"679","null","learn","16:32:00","0","0","0","learn","0","0","[0, 1, 2]","36","12","setsizechunk","3S","furniture","1","13","0","1","4","",""
"1784","null","learn","16:32:00","1","1","1","learn","0","0","[0, 1, 2]","37","12","setsizechunk","3S","furniture","1","0","2","0","4","",""
"1336","null","learn","16:32:00","2","2","2","learn","2","2","[0, 1, 2]","38","12","setsizechunk","3S","furniture","1","1","2","1","4","",""
"907","null","learn","16:32:00","2","2","2","learn","2","2","[0, 1, 2]","39","13","setsizechunk","3S","furniture","1","2","2","1","4","",""
"1288","null","learn","16:32:00","1","1","1","learn","0","0","[0, 1, 2]","40","13","setsizechunk","3S","furniture","1","3","0","1","4","",""
"363","null","learn","16:32:00","0","0","0","learn","0","0","[0, 1, 2]","41","13","setsizechunk","3S","furniture","1","4","0","1","4","",""
"1643","null","learn","16:32:00","2","2","2","learn","2","2","[0, 1, 2]","42","14","setsizechunk","3S","furniture","1","5","2","1","4","",""
"439","null","learn","16:32:00","0","0","0","learn","0","0","[0, 1, 2]","43","14","setsizechunk","3S","furniture","1","6","0","1","4","",""
"1693","null","learn","16:32:00","1","1","1","learn","0","0","[0, 1, 2]","44","14","setsizechunk","3S","furniture","1","7","0","1","4","",""
"686","null","learn","16:32:00","1","1","1","learn","0","0","[0, 1, 2]","45","15","setsizechunk","3S","furniture","1","8","0","1","4","",""
"99","null","memory","16:32:00","9","笔墨","19","memory","99","","[]","90","0","setsizechunk","3S","furniture","1","","99","99","4","",""
"99","null","memory","16:32:00","8","峡谷","3","memory","99","","[]","91","0","setsizechunk","3S","furniture","1","","99","99","4","",""
"99","null","memory","16:32:00","2","书本","17","memory","99","","[]","92","0","setsizechunk","3S","furniture","1","","99","99","4","",""
"99","null","memory","16:32:00","2","灯泡","2","memory","99","","[]","93","0","setsizechunk","3S","furniture","1","","99","99","4","",""
